player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,瑠璃乃,吟子,姬芽,慈,缀理,梢,さやか,花帆,小铃
QGNGWJ8TF,1504,161174952398289,シオン,06DCWC1RE,とりあえず参戦用,3,9,9,9,10,6,8,7,8,9
DJPNUHADM,1505,161060763452562,ヨコヤン,D5A2EEG7F,わたくしは大丈部,0,10,10,10,10,10,10,10,10,10
J9M4FC0RM,1506,160977665682772,マサキ,WAT20PN3Y,こな党,12,8,8,8,10,7,8,7,8,8
7K7CV3ZAW,1507,160842339902131,カチェ丸,V4A5MP41E,徒町チャレンジ！,3,10,10,10,10,10,10,10,10,10
U7A4C0567,1508,160706258154761,moropii,0TKFF5EG3,サークル名募集中,3,10,10,10,10,10,10,10,10,10
N5TJTH86P,1509,160553050207330,トオル,KFC62L0FV,ねるねる同好会,4,10,10,9,10,9,10,10,10,9
KW1H2NI7G,1510,160552379548666,いあみん,4FXPC55PY,PPIHクラブ,1,9,10,10,9,8,8,7,8,9
OHN597EEX,1511,160506879312197,じゅっぽん,WHWT61ELR,【無言】ハスノソ,3,6,10,10,7,7,7,7,7,9
0RH71W7J8,1512,160395856022239,そらね,G0WRCNRWK,県立沢庵図書館,0,9,8,9,8,6,8,7,8,6
NPNLJ770W,1513,160360735103567,ちびぃ,CX967RTGY,おんゆあさーくる,2,8,10,10,10,8,8,8,10,9
TX4V02KGA,1514,160289448331547,WinDD,YFADYJVW4,FPS好きクラブ,2,10,10,10,10,10,10,10,10,10
MS2NP6PUZ,1515,160257526107832,くろまる,YCTM6RYDP,金沢おでん同好会,3,10,10,10,10,10,10,10,10,10
FGBAF868U,1516,160247275407626,たかな,GXR6C85BT,花帆ちゃん親衛隊,10,10,10,10,10,10,10,10,10,10
4EBD1N9VT,1517,160215979721157,矢島春香,V4A5MP41E,徒町チャレンジ！,0,9,9,10,8,6,9,7,8,9
C9DG98GXN,1518,159805523444683,ヘッドギア,J0N1E3Y09,月火水木金土日,0,10,10,10,10,6,9,9,9,9
ZYVZ4FSC5,1519,159689920536796,ご注文は慈ですか,494DMR1RJ,蓮ノ空推し活部,14,10,10,10,10,10,10,10,10,10
7BL3KR7D9,1520,159662586861481,ホワイ,HWJ8XPW0T,箱推しなのだけど,7,10,10,10,10,10,10,9,10,9
YKVFDXYY9,1521,159443567611003,ねり飴,73N4AB3LR,かほ子のイオン,3,10,10,10,10,9,10,9,10,10
BVM8BKKVK,1522,159387409083021,伊吹,GVY1F8C9D,花咲くラブライ部,0,9,9,9,10,7,9,8,9,6
V5B1VKYJM,1523,159383892282409,MikaSa,AVX749PPB,姫芽ちゃん親衛隊,1,10,10,10,10,10,10,10,10,10
HCH35L7HK,1524,159331218826522,げっきょ,Y2R7E79U3,カワウソ同好会,12,10,9,10,10,9,9,9,9,9
L31AHYM5E,1525,158997054572693,アル,4XRHRYDW4,無言でエンジョイ,4,10,10,9,10,9,10,9,10,9
OLIPCC7QY,1526,158963104842248,とうふのみそ煮,CV62FGL1U,花咲かせ隊,3,10,9,10,10,8,7,6,9,9
0EN2511JR,1527,158890805085312,TOM,6XX7GBM0K,ぷちぐる同好会,2,8,8,9,10,6,9,8,9,7
73D611UCP,1528,158875999099539,かる松,K4EGD5V86,京大LL研究会,4,10,10,10,10,10,10,9,10,9
GRXB1MUY8,1529,158857544198794,ぴー,V4A5MP41E,徒町チャレンジ！,0,10,10,10,10,10,10,10,10,10
AXKP20H0X,1530,158703928270471,Kちん。,B4ADNM80X,山本組,4,10,10,10,10,10,10,10,10,10
459PSW19L,1531,158669743208726,おり,998H940YN,お嬢様筋トレ部,13,10,10,10,10,10,10,10,10,10
MPY1ACKFX,1532,158667057018037,カンパチ,GWGDMA3YC,初心者無言自由だ,11,10,10,10,10,10,10,10,10,10
DVMW3PBV0,1533,158618433568773,ゆきお,V26546K3D,乙宗気合筋肉,0,10,9,10,10,8,9,8,9,9
GXY6KZWLL,1534,158519807492376,シア,FK5MUK0ET,くる♡すきクラブ,8,9,10,10,10,5,10,6,10,8
AWXVY57HL,1535,158512710963267,ゎっょ,CTW8DKV5P,まったり,0,10,10,10,10,10,10,10,10,10
T05V3NB52,1536,158507649809241,まおおおおおお,B5V2LNN43,WMW,7,10,10,9,9,8,10,6,10,7
L61T2B9HS,1537,158500144106221,すてらいと,J7N4W6Y1K,こずミックラブ♡,2,7,8,8,9,4,6,5,8,6
WKGM0LNTY,1538,158467263806607,あまいもん,6XX7GBM0K,ぷちぐる同好会,4,10,9,9,10,10,10,9,10,9
S9V35Q754,1539,158247940720787,エニっち,1DU9LCND7,蓮ノ空すこやか部,3,8,9,9,9,7,8,7,8,8
1WHW3FXE7,1540,158182906330199,コルセ・アスミ,MTBP3B4GM,ふらわーすきすき,7,10,10,10,10,10,10,10,10,10
GNDIUMDF7,1541,158094356585612,いかるが,KW0RM1LEP,はすっこくらぶ,4,10,10,10,10,10,10,10,10,10
G635BD4H8,1542,158017335183907,しいな,1BME38BCD,さすさやクラブ,8,10,10,10,10,9,10,10,10,10
R50ENN3PN,1543,158008929505095,ろっく,RFYKY8DCD,LA.LA.LA,5,10,10,10,10,10,10,10,10,10
RRZI5J5JE,1544,157892057753400,ささよし,GPKTRBCTT,騎空団蓮ノ空支部,3,10,10,10,10,9,10,9,10,10
B5I2KGDSF,1545,157848218219155,にゅん,2U4GLJXLJ,泥の中の養分,5,8,9,8,8,4,9,8,10,2
QG9KZ3C0K,1546,157840004214812,ギウ,GPKTRBCTT,騎空団蓮ノ空支部,3,10,10,10,10,9,10,8,10,10
F6FKCB48N,1547,157835531263229,ぺりらもち,XVTV7MVCX,雪月花,5,8,10,8,10,7,7,7,8,8
F7A3MHW3F,1548,157764622907785,ゲンヤ,2KJ2UEC3P,釜山でも爆発,4,9,10,10,10,10,10,9,10,9
LA9FKEHLJ,1549,157646069996009,Fish,PDMPF3VVV,r/LL,4,8,9,9,10,7,8,8,9,7
KGC0J9PHM,1550,157514187963591,たけのこ,HBK6KCRPP,無言でおけ,3,10,10,10,10,8,10,9,10,9
6IADOMDIU,1551,157418824583700,るりかほ至上主義,GVT61ATX0,なのだけれど,6,10,10,10,10,7,10,8,10,8
TX50ESWA5,1552,157392540127382,かなと,X34LWGL6R,サークル2,4,10,9,9,9,5,9,6,9,7
VDAWF6H8B,1553,157311596878080,はなもえ,919XF8V2V,蓮之空大三腳,0,7,8,10,7,7,8,7,10,7
0UAXEMCHU,1554,157267426568554,あいちー,J0N1E3Y09,月火水木金土日,0,10,10,10,10,9,10,9,10,10
BNV0K5GM2,1555,157259681762504,ミ,M8LEKM6U4,ルリめぐ,6,10,9,10,10,7,10,7,9,8
JV2MMT2AF,1556,157222210346329,いお,1GJC67JLM,無言の泥,4,10,8,9,10,6,7,5,10,5
JKJ7SUKZM,1557,157173770988914,M.A.R.K.,7U20138DB,LGP,0,8,8,7,8,4,8,6,7,6
GXB5VKOJ8,1558,157032997633744,ティス,0DT3GEJ6C,BBF 金沢支社,12,10,10,10,10,10,10,10,10,10
50TT94CWT,1559,156984974807791,パイセン,FC8NBAJBT,ラー麺二郎金沢店,2,10,10,10,10,8,9,8,9,8
6G88GKY77,1560,156980818195847,ひろくん,DKNHY5HH6,なす料理研究会,9,10,10,10,10,10,10,10,10,10
TN5Y9EW3E,1561,156917335078886,かんづめ,DF7FA982P,蓮ノ空百合部,5,10,10,10,10,7,9,8,10,8
GHEBPK8M7,1562,156849200493874,BLAZE,0UT59MJ8U,かほすこ同好会,7,8,9,9,8,7,8,7,9,8
NFC2PKZ4U,1563,156816497449607,テラ',PBRDPWEY1,村村会,8,8,10,9,10,5,10,6,10,7
5W3YWXSV6,1564,156770477533513,テイルモン,7XH3K4GBT,LLP,11,10,10,10,10,10,10,10,10,10
NNN6H5GTN,1565,156756223880385,三尺,WTJV514G9,蓮ノ空のお弁当屋,0,6,10,5,10,8,10,5,10,6
3BUNFP8IH,1566,156742803390406,あやっち,Y6JNPC60C,綴理メイト,3,9,9,9,9,8,9,8,9,8
MVVF7414H,1567,156671864630465,やまかず,AXG81GPMP,蓮ノ空マタギ部,3,10,10,9,10,8,10,5,10,8
GDTVJ1B8L,1568,156557851349270,ミテーナ,7HWM7661K,A,9,10,10,10,10,10,10,10,10,10
TMK02L6FT,1569,156520953143508,天空のいずみん,T045NDKW0,♬さやか愛好会♬,0,10,8,8,9,7,9,7,9,7
907BNSHAW,1570,156508160746301,白銀,J8HXTJ8TB,流し素麺同好会,6,10,10,10,10,9,10,9,10,9
D23U0GPWC,1571,156300212515621,shu,Y2HV0YEF7,蓮ノ空を応援し隊,1,9,10,7,9,7,9,7,9,7
F3UTRRW94,1572,156131342572448,まっちゃ,V8XX999F6,卍蓮村幼稚園卍,0,9,6,8,5,9,4,6,8,10
M87RG96MY,1573,156101704415049,あき,KT4C59NXG,めぐ島,0,10,10,10,10,10,10,10,10,10
LCJHLGYFB,1574,155963670646017,叮当先森,FH7G62PKW,月火水木金土日,2,8,7,8,7,5,7,6,7,7
05MUU458T,1575,155815624445475,Kakeru,9VVUHVLTK,はすのひよこ,2,10,10,10,10,7,10,7,10,10
NFVCDDEXM,1576,155767288709279,Lipton,UCWKRB3WR,菅沼千紗が大好き,2,8,10,10,9,5,10,5,10,7
U5500U9EW,1577,155717217698829,ミルティー,MTBP3B4GM,ふらわーすきすき,0,6,10,9,10,4,9,7,8,7
4OG9NTQN1,1578,155668320162036,ちゃん,9FF5JBNDF,めぐすきクラブ,7,10,10,10,10,10,10,10,10,10
9X5GDG3PC,1579,155658758692234,床,11XTEEEJT,リンクラ料理部,3,9,7,10,8,7,9,7,10,8
33KY2CSGV,1580,155526377124028,雁擬,ABU58EVJ2,Quatuor,3,7,7,8,8,6,8,6,6,6
V8F0YRMRD,1581,155465413549352,高咲侑DD,J800VVPTN,Aqours,3,8,10,10,8,7,8,8,8,10
WDXB3HD64,1582,155345000266743,がとう,C6V311T2P,LotuSky,6,9,9,9,7,8,6,9,9,9
M1PNAVX97,1583,155277376247592,まきりこ,JTX1G19BP,さやかほ癒し会,3,10,9,10,10,7,9,7,9,7
2ZWQO40OB,1584,155246658163890,イケ,WN5B7VKPU,きんぴられんこん,8,10,10,10,10,10,10,10,10,10
HU1EE0C18,1585,155239131827287,や,3HDDYR4FU,旅人,0,10,9,10,10,7,9,7,9,7
0BP7ANXHV,1586,155181717875316,ちゅん×4,FVJFA973A,蓮ノ空愛好会,5,10,10,10,10,10,10,10,10,10
8LOXBI7PZ,1587,155112237471920,せんり,H0DV3JJGA,かほさやてぇてぇ,4,10,7,9,10,5,7,6,9,7
Z10C54BRE,1588,155007034673428,ぽん,8JMW9G2XW,僕らのリンクラ！,12,9,10,10,9,9,9,9,9,10
SDTXR9S9Z,1589,154943633639852,なまにく,Y2R7E79U3,カワウソ同好会,7,6,8,7,8,4,6,6,7,7
27004J3L2,1590,154772140664489,まっつぁん,N7GLY2RUW,百生銀行,5,10,10,10,10,9,10,9,9,9
8CY80F0FH,1591,154497358609455,ひかり,W3YKKRWHG,ルリと愉快な一家,5,9,8,8,8,6,8,8,7,6
ENNG3E699,1592,154365924546558,アルマテンダー,GVT61ATX0,なのだけれど,3,9,9,10,10,7,8,7,9,7
L840VBKCT,1593,154332150430529,QYQ,J800VVPTN,Aqours,0,10,10,8,10,10,10,8,10,8
5X0YFNL8M,1594,154321429943720,Sue,DW13FCXPT,Mulbungs,12,10,10,10,10,6,8,6,10,9
51CGIGT2L,1595,154228125884087,ふぁい,RFYKY8DCD,LA.LA.LA,1,7,7,10,10,7,7,7,7,7
3X19PAA57,1596,154217902849937,よっそん,G59NGM0XA,シュリーレン,1,10,10,10,10,8,10,8,10,7
4N0T1PYUR,1597,154179431345025,ヒロハス,7R8NKPAB1,花帆推し倶楽部,3,10,10,10,10,10,10,10,10,10
L45HHB1PZ,1598,154167976832315,いっそん,48BTAPMBG,蓮ノ空魔術部,0,6,8,10,10,6,8,9,10,7
VEGTK31O1,1599,154057808239801,ことふぶき,W3YKKRWHG,ルリと愉快な一家,2,10,10,10,10,10,10,10,10,10
U657JMLE5,1600,153834585097510,ダーリン,BH244Y5H0,休暇建設協会,11,10,10,10,10,10,10,10,10,10
DP0RDV01H,1601,153767786732651,りお（ろぜ）,T4WY63DB9,ういのま,4,10,9,10,10,8,10,8,9,7
BDA4ZLNWU,1602,153592048847862,ふうら,8J1GJT2BC,近畿の大金沢,3,10,10,10,10,10,10,10,10,10
JYIDND783,1603,153582383499976,Spinel,4LEPNP89A,ひとり,2,7,10,10,6,6,7,8,10,10
DUWJPGCA1,1604,153574361169844,こう,G59NGM0XA,シュリーレン,3,10,10,10,10,9,9,10,10,10
M7R9OCPSE,1605,153571876233875,あちらこちら,8R49BTWW6,蓮女お嬢様クラブ,10,10,10,10,10,10,10,10,10,10
TPLTLFC86,1606,153335620795587,ぷにこ,9DKR4Y2CJ,蓮ノ空老人会,12,9,10,10,10,10,10,10,10,10
P7UX86WLA,1607,153287150725954,ペタ,G59NGM0XA,シュリーレン,11,8,9,10,10,9,9,8,9,10
4P36WEMHV,1608,153234522272861,すみむらニ,J80MEYHBC,Nymphaea,7,8,7,9,10,6,8,5,8,6
5FC9DCKN9,1609,153196459840170,はっぱ,N752V1LD6,思想の溜まり場,1,6,9,6,6,6,7,6,6,7
K397Y27G5,1610,153010049364911,キョウ,2NY9H8BR9,乙宗紅茶館,2,10,10,10,10,10,10,10,10,10
NHU62JVBI,1611,152987620856588,よーい,1DU9LCND7,蓮ノ空すこやか部,10,10,10,10,10,10,10,10,10,10
JMAFNIWXK,1612,152987348725625,Tak,HB9AU9DJJ,聖心党,11,10,10,10,10,9,9,9,10,9
XO322P711,1613,152919718593004,あち,B647MRPHR,壁の民女学院,10,10,10,10,10,10,10,10,10,10
VJWFL71HX,1614,152890083103809,Ponchau,N2KCENRKH,猫＆旅大好き部,4,8,8,10,8,6,9,7,9,6
U0B2Z02K0,1615,152848973356974,サトシ,DKNHY5HH6,なす料理研究会,0,10,10,10,10,10,10,10,10,10
Z8PVQH7GX,1616,152829535917575,トキィ,2U4GLJXLJ,泥の中の養分,0,10,10,10,10,8,9,6,10,7
AP1R1QMI3,1617,152776133281492,ますヲ,J7N4W6Y1K,こずミックラブ♡,2,9,9,9,9,6,9,6,7,7
F59EU608F,1618,152766648834772,りんご,424NLTEE8,無言な異次元部屋,2,10,10,10,10,9,10,8,10,8
KFPRA9G2J,1619,152761445576283,Exca,DMDVHGFUG,インドネシア仲間,0,10,10,10,10,7,10,7,10,8
6DVNE2G8H,1620,152589798394642,エクレア,2ULM366U6,毎日がエブリデイ,9,7,9,8,8,8,9,4,9,7
ZUTDBP2C0,1621,152558961343031,Qくん,494DMR1RJ,蓮ノ空推し活部,9,10,10,10,10,10,10,10,10,10
B2XNVVE45,1622,152552539333913,North,7U20138DB,LGP,1,10,8,10,10,9,8,7,9,7
MJJY4BC6F,1623,152516860731459,わっほい,XGR5U534F,初奈の泣きぼくろ,4,9,9,10,10,7,8,6,8,8
JXW9EW9MR,1624,152387694943790,ぽんかんワイン,AXG81GPMP,蓮ノ空マタギ部,2,8,8,8,8,4,6,5,7,7
4Y728RDJH,1625,152370022616657,miyamiya,JVUNVCT8P,梢先輩のASMR,0,10,10,10,9,7,10,10,10,6
NE4A3G1Y3,1626,152320729373889,真田みかん,YFADYJVW4,FPS好きクラブ,2,6,5,9,10,4,5,6,10,6
K2JMAM878,1627,152303735940142,ALSE,NC2YT2V28,蓮之愛同予者何人,12,10,10,10,10,10,10,10,10,10
LWRUPM1FR,1628,152183121864736,てとら,85D411XNB,蓮っ子の集い,6,10,10,10,10,10,10,10,10,10
US6H0N3MZ,1629,152165488425288,UR_JO,UVN7G4X3A,闇のルビィ団,0,9,7,8,7,4,8,6,7,6
XKJG42WNE,1630,152145350869053,ハル,LHXNEF3D5,まるまるサークル,5,9,10,9,10,8,9,8,9,8
W3Z84R5RN,1631,151942921565562,なず,CX967RTGY,おんゆあさーくる,1,7,8,10,8,7,9,7,9,8
WIRE7AAJB,1632,151826433853696,もちお,HAYRY1DW9,僕のママ,0,9,10,10,10,7,9,7,10,8
U6BM3PMS3,1633,151791029510007,AiLeaf,V6DV6KETG,梢好き好きクラブ,7,9,9,9,9,6,8,6,9,6
GXGC0J3UF,1634,151775530933629,金ヶ崎氣比,79C17CHA2,蓮ノ空出張部,8,10,10,10,10,9,10,9,9,10
1SZC1F0XN,1635,151770865082102,幻魔,RWARTHA1M,乙宗梢大好き部,2,10,10,10,10,9,10,10,10,9
KA05V4AMK,1636,151752433382346,上様,75UJ5RB97,蓮ノ空雪野球部,0,10,10,10,10,10,10,10,10,10
IEM5ZNZ0W,1637,151745632758450,Xenos,GXR6C85BT,花帆ちゃん親衛隊,3,10,10,10,10,10,10,10,10,10
D924RYHM2,1638,151707445483696,Take,976BY5JWK,ハルカカナタ,7,10,10,10,10,10,10,10,10,10
4ME4T0F13,1639,151541479165170,クロウ,L3NN1RWMY,アポロベイ海賊団,0,10,10,10,10,10,10,10,10,10
WBCTVU8GR,1640,151509057883856,ハヤテ,D7H8MN2U4,LLD,3,10,10,10,10,10,10,10,10,9
19TPGHPF9,1641,151397768656395,ko-g,2A69E25N6,ゆめみづほ,5,10,10,10,10,10,10,10,10,10
D0XMY9EW7,1642,151379599423728,ハララ,ATB27G5P2,おこめ茶寮,3,9,8,9,10,7,8,6,8,7
NW0T92287,1643,151305776597668,さぼりんご,0MF6U6UPK,あなたなら大丈部,2,7,8,7,9,6,7,6,8,8
K46ZQJI48,1644,151289083231187,prius,4XRHRYDW4,無言でエンジョイ,6,10,10,10,10,10,10,10,10,10
15A74DY7Z,1645,151061218446908,BAROQUE,0CBM28JP6,ほうき星,3,10,10,10,10,10,10,10,10,10
W3VE36URL,1646,150923448208227,ゆう,E7UBFLW56,同好会の同好会,4,8,9,10,10,8,9,9,10,9
2BM78KR8R,1647,150834970605252,さと,9JTF508LB,スクスタ亡霊部,0,8,9,7,9,6,7,7,8,7
GDEW209B6,1648,150793745517497,さくら,W3YKKRWHG,ルリと愉快な一家,0,10,10,10,10,10,10,10,10,10
MLCB48E70,1649,150747895687457,はま,GR65FP8VN,蓮好き,4,10,10,10,10,6,10,6,10,4
UFWTCRMVE,1650,150597985598914,ri,494DMR1RJ,蓮ノ空推し活部,10,10,10,9,9,10,10,9,10,10
41121WV5Y,1651,150553412524250,みーちゃん,JE7V5MM31,蓮ノ沼に沈んだ泥,2,10,10,10,10,10,10,10,10,10
2PUUKBKH3,1652,150392151154785,しあわせなうい様,2NY9H8BR9,乙宗紅茶館,4,3,10,6,10,4,10,4,10,6
7U9GDMLHB,1653,150319256892472,ぴよたけ,MWHJ339TF,UOは合法同好会,2,5,8,7,9,4,5,6,4,5
FM7U6PWXN,1654,150194000858009,k329,M8LEKM6U4,ルリめぐ,0,7,8,9,10,9,8,5,8,7
GHJIO1M7D,1655,150183431444236,消しゴム,M08GKL70U,ららマジ難民の会,4,10,10,10,10,10,10,10,10,10
NS40I5V6W,1656,150133283211572,創始（P.N.）,YCTM6RYDP,金沢おでん同好会,13,10,10,10,10,10,10,10,10,10
UNJAN07RY,1657,150128805732985,てるぴ,2ULM366U6,毎日がエブリデイ,3,10,10,10,10,9,9,9,10,9
97U7XAGR3,1658,150063438512435,ゆう,LY0XPW7NL,元カノ概念強火派,2,7,8,7,9,6,10,6,5,5
LE2PGA7A6,1659,149984625249832,しのぶ,G59NGM0XA,シュリーレン,0,8,9,8,10,7,9,6,9,6
WVX89MU4V,1660,149869698175408,焼き鳥,C6V311T2P,LotuSky,5,10,10,10,10,10,10,10,10,10
A39DFJRBP,1661,149854620481223,けＥすけ,FG5VFFNRK,蓮ノ空おじさん,0,10,10,10,10,8,9,9,10,9
LVY4MM87V,1662,149698095468271,ｼｬﾇｽ,RWG56GK19,e+本社ヲ爆破ス,5,8,8,8,8,7,7,7,8,7
7D0KNA7H1,1663,149694031321205,じゅうじ,Y6KN85L5P,孤独の村人,0,10,10,10,10,10,10,10,10,10
P8VRDVHAK,1664,149466161698685,ひふみーーん,V4A5MP41E,徒町チャレンジ！,0,9,7,8,9,5,7,6,7,8
CDGR11BZY,1665,149382322684962,ヒロ,D7H8MN2U4,LLD,8,9,9,9,9,9,9,8,9,8
CZIOGHGFM,1666,149342258865758,いっちー,CXG25026E,泥のみんなS,6,10,10,10,10,10,10,10,10,10
V9EG1QINO,1667,149268850549301,あゆ,GXR6C85BT,花帆ちゃん親衛隊,3,7,9,8,7,7,9,6,9,6
ISY4WXWMT,1668,149192866469626,とば,D7H8MN2U4,LLD,1,8,8,9,9,8,8,8,8,8
2Z7X24VY9,1669,149158559926053,わんだーらんど,WAT20PN3Y,こな党,5,10,10,10,10,8,10,9,10,8
530X3N5VB,1670,149152876980004,らみん,494DMR1RJ,蓮ノ空推し活部,6,10,10,10,10,10,10,10,10,10
Q6VQENDXG,1671,149072574912579,ゼット,KND3T7056,ぽかぽかモガの村,8,10,10,10,10,10,10,10,10,10
YKMZR9R19,1672,149057442118697,Aryn,CM5THHYHB,「」ノ空だけれど,2,8,10,10,8,8,8,8,9,8
9CRNHC72D,1673,149022578616627,葵葵子,NC2YT2V28,蓮之愛同予者何人,11,10,10,10,10,10,10,10,10,10
2ALBT698G,1674,148960052021550,すまいる,4XRHRYDW4,無言でエンジョイ,2,10,7,8,10,8,10,8,7,8
YNNDAPK92,1675,148918942406095,はまち,DFXN9DB2H,どんぐり共和国,2,10,10,10,10,10,10,10,10,10
MT3MMMA66,1676,148894131702087,そのっち,TK9E1BB1P,無言で自由,3,10,10,8,10,8,10,9,10,9
DQ63TGY5V,1677,148875057939152,たまい,51CF1LTGY,ラ研連合,7,8,8,9,9,6,6,5,7,7
QFHEIH6YL,1678,148713554898403,三ツ矢,2ULM366U6,毎日がエブリデイ,11,10,10,10,10,10,10,10,10,10
WWE7K3BRH,1679,148637695192490,あき,JE7V5MM31,蓮ノ沼に沈んだ泥,7,10,10,10,10,9,10,10,10,9
5GGWMNB8V,1680,148580475273981,ジャーマネ,AXG81GPMP,蓮ノ空マタギ部,10,10,10,10,10,10,10,10,10,10
2WW330CL6,1681,148395896741942,やくそく〜こーこ,D7H8MN2U4,LLD,4,7,6,7,7,7,8,6,8,6
5HE4VE0UR,1682,148379506777346,めた,N7GLY2RUW,百生銀行,2,6,10,8,9,7,7,7,8,6
WCTJ6LX3M,1683,148199277157024,Nore,7XH3K4GBT,LLP,0,8,7,8,9,7,8,6,7,6
Y6GG19H02,1684,148134635980547,るりだいふく,B937E34F2,金箔ソフト,2,7,7,10,10,5,9,9,10,7
PCCKUKYT9,1685,148126779090500,ざくろ,RHU8M5VUL,幼馴染同好会,3,8,10,8,8,7,8,10,7,7
Z7BCZYAJO,1686,148109166416019,ニョッキー,7XH3K4GBT,LLP,1,10,9,10,10,7,9,7,9,8
DBV4TN587,1687,148077311396641,うしさんば,MTBP3B4GM,ふらわーすきすき,4,10,10,10,10,8,10,8,10,9
VH8JFBP48,1688,147955022187921,freed,GWGDMA3YC,初心者無言自由だ,6,10,9,10,10,9,9,9,9,9
12VXEYT0F,1689,147735612069946,しや,KBJ2P8T0Y,人見知りの集い,1,8,10,8,10,9,9,10,10,8
BY1J6F9G6,1690,147527199975881,ひらり,3BDTCERX6,打ち返した流れ星,6,8,10,10,9,7,9,8,9,8
40RLBNRJD,1691,147420434422364,みནʓま,DFXN9DB2H,どんぐり共和国,3,9,9,8,10,8,8,8,10,8
HWJRC5L7J,1692,147375329830544,ハタハタ,RXXUPMWB9,待機室跡地観測所,0,7,8,8,8,4,8,5,7,7
U8NDKWLJM,1693,147324075049168,いしころりん,V33FGRFC4,1限目に遅刻ラブ,2,10,10,10,10,10,10,10,10,10
UYCB7B92H,1694,147285636830553,キャベツ,KT4C59NXG,めぐ島,4,7,8,10,8,7,10,7,6,8
064PJH5PB,1695,147283948157231,かいける,494DMR1RJ,蓮ノ空推し活部,3,10,10,10,10,10,10,10,10,10
XCE9FSAGE,1696,147155525563619,ナギサ,HBUK6F7CC,乙宗梢なりきり部,7,7,8,8,9,6,9,7,8,8
EG94I1088,1697,147116164972806,星野ユウカ@村人,WX1DYC9Y1,ラナンキュラス,8,9,10,9,10,7,8,6,8,7
6PN684N6E,1698,147090384795814,椿姫,TY6GK7VHH,Rosa,4,8,9,8,8,7,5,5,7,8
TRUYVSM9E,1699,146939349491463,cocoa,NC2YT2V28,蓮之愛同予者何人,5,9,8,9,9,6,8,6,8,6
ZHOZOTSRT,1700,146914386950124,りょー,D7H8MN2U4,LLD,2,9,10,10,10,9,10,9,10,9
8BFMY6MHF,1701,146909405064567,みはと,NMT63RUDV,泥村,7,9,8,10,9,7,9,6,9,9
RL2XH4G1L,1702,146896267034461,N.,MUXWTW1GV,蓮の空見守り隊,0,8,8,8,9,5,8,6,7,6
SXSILMCVK,1703,146858735837038,三青了一,F2M746D4B,頑張らないクラブ,11,10,10,10,10,10,10,10,10,10
M2PEANDE6,1704,146824223770902,青欞兒丶,AE3L01V24,LOVEミラクラ,0,8,7,8,8,6,7,7,7,6
15SG7U55F,1705,146767786757161,るいん,TKVR3KU7L,ネギトロTKG,3,10,10,10,10,9,9,9,10,9
CEDKNVJFN,1706,146737080545223,ユウト,V6DV6KETG,梢好き好きクラブ,0,9,7,8,9,6,7,7,7,6
4WMKTE9V4,1707,146440017733177,たまも,KW0RM1LEP,はすっこくらぶ,0,10,10,10,10,10,10,10,10,10
NUJYM1WUV,1708,146407878525270,dohho,ABALH0AL3,楽園計画,8,10,10,10,10,10,10,10,10,10
J6Y8G6LWT,1709,146404268746034,ざわ,48BTAPMBG,蓮ノ空魔術部,0,9,10,10,10,8,8,8,9,8
5A5HAO3GF,1710,146348669632534,ふあ,Y1TFAEJ7M,蓮みっこ,12,10,10,10,10,10,10,10,10,10
2ZLK602NK,1711,146283085232646,same,N8L41JAA7,無言 ノルマなし,0,8,8,9,7,5,6,6,7,6
VMTBMK4LR,1712,146268777935421,きょーすけ,573J1JVVK,かほかほ,2,6,8,8,10,7,7,6,8,6
FKNK63WUL,1713,146244000888305,黒咲真雫(まな),998H940YN,お嬢様筋トレ部,1,8,8,8,9,6,7,5,7,6
SCV1R2T85,1714,146192563598686,わふ,CTW8DKV5P,まったり,7,10,10,10,10,10,10,10,10,10
PDO5I6YWY,1715,146141260209237,ねぎま,3FF3NB77X,せーはす愛好会,9,10,10,10,10,10,10,10,10,10
YR413R0DW,1716,146089186664869,鮭味じゃがいも,6XX7GBM0K,ぷちぐる同好会,10,10,10,10,10,10,10,10,10,10
P84KEMHKF,1717,146020843496438,しん,WFPA7YJE1,蓮ノ空文芸部,4,9,10,9,10,6,8,8,8,7
OWDPYJQZ9,1718,145975507039856,ゆう,11XTEEEJT,リンクラ料理部,6,10,10,10,10,8,10,9,10,8
TMHJD8Y3Y,1719,145924254552898,鮫次郎,NMT63RUDV,泥村,2,10,10,10,10,10,10,10,10,10
ZC4JW1S67,1720,145715513699642,ネイト,V6DV6KETG,梢好き好きクラブ,7,10,10,10,10,9,10,10,10,9
2K0NDWTNK,1721,145687919431314,ひよ,GVT61ATX0,なのだけれど,2,9,9,10,9,6,8,7,8,7
PV6C2HCV3,1722,145546939044248,日野下 梢,NC2YT2V28,蓮之愛同予者何人,12,10,10,10,10,10,10,10,10,10
8H201Y481,1723,145507922191074,エステル,V6DV6KETG,梢好き好きクラブ,8,10,10,10,10,9,10,9,10,9
R0XEIQFZX,1724,145502135670621,美里,8JMW9G2XW,僕らのリンクラ！,5,8,10,10,8,10,7,7,7,10
XWXVACCBL,1725,145424057202081,しお,RWARTHA1M,乙宗梢大好き部,1,9,7,10,10,4,7,5,10,6
WPU249DUJ,1726,145381307971475,ひながめ,L15B25270,蓮女マネージャー,1,10,9,10,10,8,9,7,10,7
